docname;main;choice1;level1;choice2;level2;choice3;level3;docbagsize
X21-135-000-1463737000;135-000;135-000;797;180-025;699;183-013;680;1891
B17-060-000-1463737030;060-000;060-000;1384;045-000;681;105-025;642;3226
X22-105-075-1463734000;105-075;105-075;1315;105-025;729;165-050;637;2218
MB17-090-050-1463734520;090-050;090-050;1373;180-025;648;128-038;631;2290
B102-143-038-1463737470;143-038;158-038;715;143-038;684;143-013;648;1848
B102-143-013-1463736680;143-013;143-013;728;120-050;687;165-025;653;1682
X6-015-025-1463734150;015-025;015-025;929;098-013;638;090-025;638;947
MB276-150-050-1463737970;150-050;150-050;1448;150-100;678;128-038;649;2691
B106-000-050-1463733940;000-050;000-050;1096;015-050;690;045-050;650;1505
B103-128-013-1463736560;128-013;128-013;730;158-013;721;183-013;711;1736
B14-000-100-1463738120;000-100;000-100;1430;128-013;628;143-013;625;1844
X1-165-025-1463736610;165-025;183-038;741;165-025;720;173-013;688;1844
X4-075-025-1463734570;075-025;075-025;1069;075-050;614;045-050;612;1609
X23-075-075-1463734800;075-075;075-075;732;060-050;704;090-100;611;1736
X23-075-000-1463736710;075-000;075-000;889;090-025;694;038-013;671;1846
B102-030-000-1463734980;030-000;030-000;1452;015-000;1100;045-000;733;2454
B11-180-000-1463737130;180-000;180-000;1460;183-038;684;090-025;648;2542
MB276-150-050-1463734590;150-050;150-050;1377;128-038;694;183-038;655;2984
X6-015-025-1463734320;015-025;015-025;935;090-025;688;030-025;620;1032
B106-000-050-1463734970;000-050;000-050;850;015-050;656;000-100;651;1675
B104-113-013-1463736480;113-013;113-013;967;150-025;682;158-013;667;1507
B106-083-013-1463736890;083-013;083-013;844;098-013;640;083-038;628;1844
X4-075-025-1463734350;075-025;075-025;761;053-013;702;090-025;650;1615
X7-183-013-1463736560;183-013;183-013;854;180-025;708;165-025;657;1509
X25-015-075-1463734640;015-075;015-075;1621;045-075;777;000-050;732;2143
B16-120-000-1463736590;120-000;120-000;1364;083-013;679;045-050;648;3286
X24-045-075-1463734830;045-075;023-038;832;045-075;814;068-038;692;1965
B109-038-013-1463736450;038-013;038-013;777;045-050;670;075-050;653;1627
X2-150-025-1463738210;150-025;150-025;903;135-025;650;183-013;632;1165
MB315-120-100-1463737760;120-100;120-100;1393;098-013;630;128-013;628;1846
B100-173-013-1463736520;173-013;173-013;770;165-025;756;180-025;694;1666
B17-060-000-1463738040;060-000;060-000;1410;045-000;667;030-000;650;3214
B13-000-000-1463734630;000-000;000-000;1446;015-000;677;000-050;639;2629
X2-135-025-1463734760;135-025;150-025;714;135-025;705;105-050;657;1368
B14-000-100-1463736860;000-100;000-100;1468;128-013;633;128-038;624;1725
X20-165-075-1463734890;165-075;165-075;1387;135-075;798;150-100;722;2194
X21-135-050-1463737570;135-050;105-025;734;120-025;700;135-025;648;1793
X22-105-000-1463736780;105-000;105-000;819;113-013;715;128-013;700;1901
X5-045-025-1463736970;045-025;045-025;737;083-013;663;098-013;657;1563
X1-165-025-1463734830;165-025;165-025;726;158-013;713;183-013;709;1789
X8-023-013-1463736380;023-013;023-013;835;023-038;690;045-025;683;1908
B14-000-100-1463738170;000-100;000-100;1392;045-050;635;038-038;630;1901
MB17-090-050-1463733940;090-050;090-050;1390;180-025;644;098-013;644;2279
X2-150-025-1463738050;150-025;183-013;798;150-025;788;105-050;652;1403
X8-023-013-1463737020;023-013;023-013;861;045-025;685;030-025;683;1849
B106-000-050-1463734940;000-050;000-050;1060;015-050;756;045-050;677;1410
X4-075-025-1463734650;075-025;075-025;918;045-050;705;038-013;641;1454
MB276-150-050-1463734620;150-050;150-050;1448;150-100;678;128-038;649;2691
B14-000-100-1463734180;000-100;000-100;1357;098-013;656;038-038;630;2028
X25-015-050-1463737610;015-050;015-050;819;015-025;759;038-038;588;1038
B14-000-100-1463736410;000-100;000-100;1453;143-013;638;038-038;636;1825
X22-105-050-1463737860;105-050;105-050;809;015-025;683;090-025;682;953
X24-045-075-1463734440;045-075;045-075;1297;015-075;674;030-100;664;2019
X22-105-075-1463733820;105-075;105-075;900;150-100;780;120-050;744;2031
B16-120-000-1463737000;120-000;120-000;1398;128-038;665;165-050;655;2906
X20-165-050-1463737890;165-050;165-050;812;183-013;715;180-025;691;1841
MB17-090-050-1463736480;090-050;090-050;1389;180-025;644;105-050;631;2223
X1-165-025-1463733850;165-025;165-025;790;183-013;653;180-025;652;1463
X23-075-000-1463736650;075-000;075-000;897;128-013;688;090-025;658;1965
X5-045-025-1463735070;045-025;045-025;779;105-025;696;090-025;691;1734
B13-000-000-1463733850;000-000;000-000;1439;015-000;731;000-050;669;2422
X6-015-025-1463737100;015-025;030-025;688;090-025;687;015-025;678;1520
B106-083-013-1463736520;083-013;083-013;923;053-038;703;098-013;670;2090
B11-180-000-1463734580;180-000;180-000;1446;183-038;712;098-013;662;2612
MB17-090-050-1463738070;090-050;090-050;1397;098-013;640;180-025;637;2225
B13-000-000-1463736460;000-000;000-000;1450;015-000;679;045-050;640;2619
X25-015-075-1463734250;015-075;015-075;1617;030-100;703;000-050;650;1958
B104-113-013-1463736780;113-013;113-013;863;150-025;728;128-013;670;1456
B102-030-000-1463734680;030-000;030-000;1430;023-038;747;075-075;718;2465
X2-135-025-1463736760;135-025;098-013;675;135-025;643;128-038;639;1408
X4-075-025-1463736740;075-025;075-025;912;098-013;659;090-025;639;1791
X4-075-025-1463734270;075-025;075-025;1026;090-025;658;045-050;654;1671
B101-158-013-1463737020;158-013;158-013;740;173-038;676;183-013;670;1723
MB17-090-050-1463734660;090-050;090-050;1411;075-050;653;180-025;650;2147
